segment_id,time_interval,name,link
3Pwb1s61nlc_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3Pwb1s61nlc']
3QEsi6i5G8A_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/3QEsi6i5G8A']
3QOLg88USUs_50000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/3QOLg88USUs']
3R7ZHdtABDs_27000,"[(0.512, 0.749), (1.971, 2.484)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/3R7ZHdtABDs']
3ROkzA4MQAQ_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3ROkzA4MQAQ']
3RUZKiqnmzE_0,"[(1.316, 4.863)]",['Vehiclehorn_carhorn_honking'],['youtu.be/3RUZKiqnmzE']
3RfEGjjtGm0_30000,"[(0.769, 1.494)]",['Airbrake'],['youtu.be/3RfEGjjtGm0']
3Ri5jH3lPVQ_2000,"[(0.0, 9.812)]",['Heavyengine(lowfrequency)'],['youtu.be/3Ri5jH3lPVQ']
3RtoY0e91l0_27000,"[(0.0, 9.2)]",['Heavyengine(lowfrequency)'],['youtu.be/3RtoY0e91l0']
3SChnW-0Xdc_30000,"[(2.312, 2.995)]",['Tiresqueal'],['youtu.be/3SChnW-0Xdc']
3SGuGfOlmZw_4000,"[(0.745, 9.653)]",['Mediumengine(midfrequency)'],['youtu.be/3SGuGfOlmZw']
3SVN8AdzqQ4_30000,"[(0.0, 7.777)]",['Racecar_autoracing'],['youtu.be/3SVN8AdzqQ4']
3Ti6w34M2OQ_30000,"[(7.335, 8.002)]",['Airbrake'],['youtu.be/3Ti6w34M2OQ']
3ToyGwMz_I0_30000,"[(8.391, 10.0), (2.103, 4.498)]","['Caralarm', 'Carpassingby']",['youtu.be/3ToyGwMz_I0']
3TrKwfopnD4_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3TrKwfopnD4']
3U2pCollhqo_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3U2pCollhqo']
3UBE8IGdzpI_30000,"[(3.276, 5.315)]",['Mediumengine(midfrequency)'],['youtu.be/3UBE8IGdzpI']
3UYopW75H24_30000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/3UYopW75H24']
3VUPtaeS8zs_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3VUPtaeS8zs']
3VgR8JVU_Rw_7000,"[(0.0, 9.639), (3.078, 4.597)]","['Heavyengine(lowfrequency)', 'Airbrake']",['youtu.be/3VgR8JVU_Rw']
3VzaSnpKZV0_30000,"[(3.749, 10.0)]",['Motorboat_speedboat'],['youtu.be/3VzaSnpKZV0']
3WCdX6hHDF0_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3WCdX6hHDF0']
3WSaRzt5N0Q_30000,"[(5.546, 5.72), (7.44, 8.928)]","['Airbrake', 'Tiresqueal']",['youtu.be/3WSaRzt5N0Q']
3WxiF9WEmU8_0,"[(0.299, 0.464)]",['Vehiclehorn_carhorn_honking'],['youtu.be/3WxiF9WEmU8']
3Xmm3QTRrfw_30000,"[(0.0, 0.485), (2.792, 4.376)]","['Tiresqueal', 'Tiresqueal']",['youtu.be/3Xmm3QTRrfw']
3Y3FQpM9RxU_30000,"[(6.239, 6.962)]",['Airbrake'],['youtu.be/3Y3FQpM9RxU']
3YRkin3bMlQ_170000,"[(0.0, 7.674)]",['Caralarm'],['youtu.be/3YRkin3bMlQ']
3YocOYwBfuc_60000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3YocOYwBfuc']
3YuJuSLMHFA_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/3YuJuSLMHFA']
3YxnDZuA9qU_20000,"[(4.617, 6.205)]",['Vehiclehorn_carhorn_honking'],['youtu.be/3YxnDZuA9qU']
3YzsvHJ10VY_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3YzsvHJ10VY']
3ZEHgq1o8PI_370000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/3ZEHgq1o8PI']
3ZpRTULGeCg_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/3ZpRTULGeCg']
3_40UHNeGIQ_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/3_40UHNeGIQ']
3_MU0ugzqKI_16000,"[(0.0, 8.903), (0.0, 8.903)]","['Motorcycle', 'Mediumengine(midfrequency)']",['youtu.be/3_MU0ugzqKI']
3_Sfhtg80Og_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3_Sfhtg80Og']
3_wMYJhEHpk_24000,"[(0.0, 9.042)]",['Mediumengine(midfrequency)'],['youtu.be/3_wMYJhEHpk']
3a65EFsl07M_110000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3a65EFsl07M']
3aDaT4s57os_17000,"[(0.0, 8.914)]",['Motorboat_speedboat'],['youtu.be/3aDaT4s57os']
3aRfForfdwQ_130000,"[(4.701, 9.613)]",['Trainwheelssquealing'],['youtu.be/3aRfForfdwQ']
3bFkRegmgak_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3bFkRegmgak']
3bV_8hyJGXQ_30000,"[(0.0, 4.346), (6.531, 10.0)]","['Caralarm', 'Caralarm']",['youtu.be/3bV_8hyJGXQ']
3bfsdDro_Wk_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/3bfsdDro_Wk']
3cwJLv-D_hI_20000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3cwJLv-D_hI']
3d-yH9GOcHQ_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/3d-yH9GOcHQ']
3duYn-8D23A_11000,"[(0.0, 9.611)]",['Motorcycle'],['youtu.be/3duYn-8D23A']
3dzz-ZR4lY8_15000,"[(0.0, 9.033)]",['Mediumengine(midfrequency)'],['youtu.be/3dzz-ZR4lY8']
3eARk5KMbcw_220000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/3eARk5KMbcw']
3eegj3eXzps_26000,"[(3.597, 4.519)]",['Vehiclehorn_carhorn_honking'],['youtu.be/3eegj3eXzps']
3eejc8bVGnA_28000,"[(2.964, 4.954)]",['Vehiclehorn_carhorn_honking'],['youtu.be/3eejc8bVGnA']
3ek_TD_ZAWA_260000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/3ek_TD_ZAWA']
3esRe2X9lL0_30000,"[(0.0, 10.0), (0.17, 1.255)]","['Heavyengine(lowfrequency)', 'Tiresqueal']",['youtu.be/3esRe2X9lL0']
3fZ7AC7Zf7c_30000,"[(0.0, 10.0)]",['Bus'],['youtu.be/3fZ7AC7Zf7c']
3fuRiVo08zE_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3fuRiVo08zE']
3g0ZivLOqa0_0,"[(0.055, 4.885)]",['Mediumengine(midfrequency)'],['youtu.be/3g0ZivLOqa0']
3hLv-ppenJg_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3hLv-ppenJg']
3hhYQbQ6Mto_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3hhYQbQ6Mto']
3i5z3Ukxq1E_30000,"[(0.0, 10.0)]",['Bus'],['youtu.be/3i5z3Ukxq1E']
3iBRT4EcD7Q_9000,"[(0.0, 9.153)]",['Mediumengine(midfrequency)'],['youtu.be/3iBRT4EcD7Q']
3iSc3b-JMZo_30000,"[(7.913, 8.362), (9.11, 9.693)]","['Tiresqueal', 'Tiresqueal']",['youtu.be/3iSc3b-JMZo']
3iVMMcgKSZ4_30000,"[(0.0, 10.0)]",['Bus'],['youtu.be/3iVMMcgKSZ4']
3jBXkd7rFmI_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/3jBXkd7rFmI']
3jFlTbgvtbE_30000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/3jFlTbgvtbE']
3k4Vq10qlOc_0,"[(0.0, 9.009)]",['Motorboat_speedboat'],['youtu.be/3k4Vq10qlOc']
3k7zGsqUsbY_30000,"[(4.62, 5.643), (6.321, 6.81), (7.63, 7.938), (8.352, 9.082)]","['Carpassingby', 'Carpassingby', 'Airbrake', 'Airbrake']",['youtu.be/3k7zGsqUsbY']
3kM17djP5x8_30000,"[(0.0, 10.0)]",['Lightengine(highfrequency)'],['youtu.be/3kM17djP5x8']
3kSzD4Gz_Ls_30000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/3kSzD4Gz_Ls']
3ksfrj-2Cl4_0,"[(0.687, 9.277)]",['Mediumengine(midfrequency)'],['youtu.be/3ksfrj-2Cl4']
3l3LSK0wvj0_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/3l3LSK0wvj0']
3lDH_ZLcjOE_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/3lDH_ZLcjOE']
3lV3IV3Byd0_25000,"[(0.0, 9.946)]",['Motorcycle'],['youtu.be/3lV3IV3Byd0']
3lpEulw_tVE_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/3lpEulw_tVE']
3ltlqDkuLXU_30000,"[(0.0, 5.777)]",['Motorcycle'],['youtu.be/3ltlqDkuLXU']
3mvWyk4YLOE_90000,"[(0.0, 10.0), (2.329, 6.017)]","['Vehiclehorn_carhorn_honking', 'Carpassingby']",['youtu.be/3mvWyk4YLOE']
3nlTDoIP2Oo_26000,"[(0.0, 9.898)]",['Mediumengine(midfrequency)'],['youtu.be/3nlTDoIP2Oo']
3nz_0SsyKuI_30000,"[(1.409, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3nz_0SsyKuI']
3o7TAZiOxVc_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3o7TAZiOxVc']
3oK_1aNkR0Y_0,"[(0.173, 5.22)]",['Trafficnoise_roadwaynoise'],['youtu.be/3oK_1aNkR0Y']
3oPRtuUp6Io_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3oPRtuUp6Io']
3oWdVlvRWsY_160000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/3oWdVlvRWsY']
3obLPXCKYpM_130000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/3obLPXCKYpM']
3oefh4d24h4_0,"[(0.039, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/3oefh4d24h4']
3p2pWU2qv3c_30000,"[(0.945, 4.157), (7.953, 10.0)]","['Carpassingby', 'Carpassingby']",['youtu.be/3p2pWU2qv3c']
3p3Wr--N-qc_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3p3Wr--N-qc']
3qDzHyrsWeg_30000,"[(0.0, 4.511), (4.623, 10.0)]","['Motorboat_speedboat', 'Motorboat_speedboat']",['youtu.be/3qDzHyrsWeg']
3qSOYRm2heY_420000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3qSOYRm2heY']
3qpNZkxd-OA_30000,"[(6.501, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3qpNZkxd-OA']
3rijwGOi6mI_30000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/3rijwGOi6mI']
3sV2UltJaKk_0,"[(0.89, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/3sV2UltJaKk']
3sdYFbCUOsI_30000,"[(1.332, 2.382), (6.146, 8.118)]","['Tiresqueal', 'Tiresqueal']",['youtu.be/3sdYFbCUOsI']
3t9xU090Ajg_30000,"[(0.0, 10.0), (2.786, 10.0)]","['Racecar_autoracing', 'Tiresqueal']",['youtu.be/3t9xU090Ajg']
3tlGuMtkz8U_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/3tlGuMtkz8U']
3tou5guli40_10000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3tou5guli40']
3txUMrXmJIw_570000,"[(0.0, 1.392), (1.907, 6.488), (7.241, 8.711), (9.55, 10.0)]","['Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/3txUMrXmJIw']
3txaaAAKjYU_30000,"[(1.809, 2.215), (2.394, 2.702)]","['Airbrake', 'Airbrake']",['youtu.be/3txaaAAKjYU']
3uee9wrUJ7Y_30000,"[(0.0, 0.42), (2.109, 4.425)]","['Tiresqueal', 'Tiresqueal']",['youtu.be/3uee9wrUJ7Y']
3umJA3JQuxY_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/3umJA3JQuxY']
3v2fFrOFKd0_17000,"[(0.0, 9.448)]",['Mediumengine(midfrequency)'],['youtu.be/3v2fFrOFKd0']
3v50wYdcJ8E_21000,"[(0.0, 9.581)]",['Motorcycle'],['youtu.be/3v50wYdcJ8E']
3wno3geGoss_20000,"[(0.0, 9.931)]",['Mediumengine(midfrequency)'],['youtu.be/3wno3geGoss']
3xRTyu4ZG2A_190000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/3xRTyu4ZG2A']
3xWiV-_O_8k_0,"[(0.03, 10.0)]",['Helicopter'],['youtu.be/3xWiV-_O_8k']
3xbSAVzJ9kY_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/3xbSAVzJ9kY']
3xsPaBf9PmU_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/3xsPaBf9PmU']
3xzjnOsnb_8_320000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/3xzjnOsnb_8']
3yJIXnimurU_250000,"[(1.663, 9.867)]",['Fixed-wingaircraft_airplane'],['youtu.be/3yJIXnimurU']
3yQ85VDt0IQ_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/3yQ85VDt0IQ']
3yfMPjCNsGw_150000,"[(0.0, 10.0)]",['Lightengine(highfrequency)'],['youtu.be/3yfMPjCNsGw']
3ynLgFetJbU_30000,"[(9.457, 9.669)]",['Vehiclehorn_carhorn_honking'],['youtu.be/3ynLgFetJbU']
3z05luLEc_Q_0,"[(5.902, 10.0)]",['Caralarm'],['youtu.be/3z05luLEc_Q']
3zI5oY6TEbE_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/3zI5oY6TEbE']
3zOfKHtXxws_30000,"[(4.181, 4.75)]",['Caralarm'],['youtu.be/3zOfKHtXxws']
4-4kICnzOHw_270000,"[(9.421, 9.884)]",['Tiresqueal'],['youtu.be/4-4kICnzOHw']
4-tcoVFlTws_370000,"[(0.28, 10.0)]",['Trainwheelssquealing'],['youtu.be/4-tcoVFlTws']
4-x8CPm2qk4_30000,"[(6.399, 10.0)]",['Helicopter'],['youtu.be/4-x8CPm2qk4']
4090ZMfYor0_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/4090ZMfYor0']
40GcfS1UTuY_30000,"[(5.673, 6.14)]",['Airbrake'],['youtu.be/40GcfS1UTuY']
40XC-wfONxw_24000,"[(0.0, 3.274)]",['Mediumengine(midfrequency)'],['youtu.be/40XC-wfONxw']
40aireWkmLo_30000,"[(0.0, 10.0), (1.625, 3.657)]","['Mediumengine(midfrequency)', 'Carpassingby']",['youtu.be/40aireWkmLo']
40e18uDyWWk_26000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/40e18uDyWWk']
40mnKuqicts_30000,"[(3.882, 6.331)]",['Tiresqueal'],['youtu.be/40mnKuqicts']
4168wMoDYRQ_3000,"[(1.649, 2.125), (3.386, 4.851), (5.357, 7.299)]","['Airhorn_truckhorn', 'Airhorn_truckhorn', 'Airhorn_truckhorn']",['youtu.be/4168wMoDYRQ']
41SLA5H_sJ0_470000,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/41SLA5H_sJ0']
41yQCapSJ_U_110000,"[(7.558, 8.443)]",['Vehiclehorn_carhorn_honking'],['youtu.be/41yQCapSJ_U']
42EHfdcQ5Bg_2000,"[(0.0, 9.587)]",['Mediumengine(midfrequency)'],['youtu.be/42EHfdcQ5Bg']
42Ee7sjcAQc_410000,"[(0.0, 9.725), (2.248, 4.037), (5.287, 9.713), (7.706, 8.796)]","['Racecar_autoracing', 'Carpassingby', 'Carpassingby', 'Tiresqueal']",['youtu.be/42Ee7sjcAQc']
42IEJWuMv1k_30000,"[(1.498, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/42IEJWuMv1k']
44UMQ5ZFuuY_30000,"[(1.103, 3.282), (6.02, 6.933), (7.853, 8.365)]","['Carpassingby', 'Tiresqueal', 'Tiresqueal']",['youtu.be/44UMQ5ZFuuY']
44m3xE7l2yA_50000,"[(0.0, 2.302), (0.0, 10.0), (6.292, 8.474)]","['Tiresqueal', 'Racecar_autoracing', 'Tiresqueal']",['youtu.be/44m3xE7l2yA']
44uH0cqsoTA_30000,"[(0.0, 10.0)]",['Lightengine(highfrequency)'],['youtu.be/44uH0cqsoTA']
45Cu2OD8vc0_1000,"[(8.827, 9.013)]",['Airhorn_truckhorn'],['youtu.be/45Cu2OD8vc0']
45CwJDMcXCo_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/45CwJDMcXCo']
45Joz4cqbc8_80000,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/45Joz4cqbc8']
45MeR1d_qck_30000,"[(0.0, 10.0), (7.733, 10.0)]","['Trafficnoise_roadwaynoise', 'Carpassingby']",['youtu.be/45MeR1d_qck']
45iXudFVQ4E_0,"[(5.237, 10.0)]",['Trainwheelssquealing'],['youtu.be/45iXudFVQ4E']
460HRb6hRIQ_120000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/460HRb6hRIQ']
479L47SNvTQ_20000,"[(3.612, 10.0)]",['Motorcycle'],['youtu.be/479L47SNvTQ']
47ZpcppKac4_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/47ZpcppKac4']
48I_oCLfovo_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/48I_oCLfovo']
48lt9JGqe9I_20000,"[(0.0, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/48lt9JGqe9I']
48oeh1X3z3A_8000,"[(0.0, 9.995)]",['Motorboat_speedboat'],['youtu.be/48oeh1X3z3A']
48syBVIy0Vo_250000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/48syBVIy0Vo']
49erZHIjn4E_30000,"[(0.0, 10.0), (0.0, 10.0)]","['Motorcycle', 'Mediumengine(midfrequency)']",['youtu.be/49erZHIjn4E']
49vHdnZUPcY_2000,"[(0.0, 9.781), (4.306, 5.254)]","['Racecar_autoracing', 'Tiresqueal']",['youtu.be/49vHdnZUPcY']
4AgEbbbhUtY_30000,"[(6.938, 7.681), (9.248, 9.66)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/4AgEbbbhUtY']
4Bh2W5tR4Sw_10000,"[(9.827, 10.0), (0.0, 10.0), (7.271, 10.0)]","['Vehiclehorn_carhorn_honking', 'Trafficnoise_roadwaynoise', 'Mediumengine(midfrequency)']",['youtu.be/4Bh2W5tR4Sw']
4CKQjm5n74A_70000,"[(7.199, 7.681)]",['Airhorn_truckhorn'],['youtu.be/4CKQjm5n74A']
4CghS19wVcg_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/4CghS19wVcg']
4Ct2WjUxrJc_30000,"[(0.0, 5.561)]",['Trafficnoise_roadwaynoise'],['youtu.be/4Ct2WjUxrJc']
4E2U3fYxsjs_15000,"[(0.0, 9.474)]",['Mediumengine(midfrequency)'],['youtu.be/4E2U3fYxsjs']
4ESS1S2p5a4_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/4ESS1S2p5a4']
4EVapt6AdgE_50000,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/4EVapt6AdgE']
4F7txgbwEn0_250000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/4F7txgbwEn0']
4GVrnB8Rsvg_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/4GVrnB8Rsvg']
4Gxw4uJbDqQ_0,"[(0.969, 1.583), (3.181, 10.0), (3.858, 3.969)]","['Trainwheelssquealing', 'Lightengine(highfrequency)', 'Trainwheelssquealing']",['youtu.be/4Gxw4uJbDqQ']
4GzG-sDAwmI_40000,"[(4.232, 5.401), (5.642, 6.147), (6.8, 7.592), (7.878, 8.383), (8.544, 9.06)]","['Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/4GzG-sDAwmI']
4HFfzzJnlUo_20000,"[(1.933, 2.713), (4.436, 4.715), (5.413, 6.089)]","['Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/4HFfzzJnlUo']
4ID8P6hSPnQ_24000,"[(0.0, 9.855), (1.11, 3.896), (6.378, 9.58)]","['Heavyengine(lowfrequency)', 'Carpassingby', 'Carpassingby']",['youtu.be/4ID8P6hSPnQ']
4INPAHVSFFM_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/4INPAHVSFFM']
4ISxifnaOz0_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/4ISxifnaOz0']
4IYl3BW0oMg_7000,"[(0.0, 7.095)]",['Heavyengine(lowfrequency)'],['youtu.be/4IYl3BW0oMg']
4Ini5P9OmYo_0,"[(3.158, 3.507), (0.0, 6.0), (0.0, 6.0)]","['Vehiclehorn_carhorn_honking', 'Trafficnoise_roadwaynoise', 'Mediumengine(midfrequency)']",['youtu.be/4Ini5P9OmYo']
4J-hDMxEb14_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/4J-hDMxEb14']
4JSE_CuZgPU_30000,"[(0.012, 10.0)]",['Motorboat_speedboat'],['youtu.be/4JSE_CuZgPU']
4Jhl7_t15Yg_250000,"[(9.339, 10.0), (0.0, 10.0)]","['Vehiclehorn_carhorn_honking', 'Trafficnoise_roadwaynoise']",['youtu.be/4Jhl7_t15Yg']
4Jjiu9gs7pU_30000,"[(1.878, 2.058), (2.147, 2.334), (2.97, 3.309), (3.911, 4.319)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/4Jjiu9gs7pU']
4JxaawpIusM_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/4JxaawpIusM']
4K4Aexb-tqE_16000,"[(0.0, 9.155)]",['Mediumengine(midfrequency)'],['youtu.be/4K4Aexb-tqE']
4KRoEyi9V8s_180000,"[(8.497, 10.0)]",['Caralarm'],['youtu.be/4KRoEyi9V8s']
4Ky6sRuu9bY_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/4Ky6sRuu9bY']
4LcUgKZ0M0A_100000,"[(3.149, 3.85)]",['Vehiclehorn_carhorn_honking'],['youtu.be/4LcUgKZ0M0A']
4LnCvnu9QOo_10000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/4LnCvnu9QOo']
4M1AJ2wPIg0_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/4M1AJ2wPIg0']
4MmaBNK1POk_70000,"[(0.866, 1.257)]",['Vehiclehorn_carhorn_honking'],['youtu.be/4MmaBNK1POk']
4NAEc4tx3jE_0,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/4NAEc4tx3jE']
4NDyhRPG5BM_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/4NDyhRPG5BM']
4NLW2X3DuMU_50000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/4NLW2X3DuMU']
4NR0Ed16CPU_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/4NR0Ed16CPU']
4Nks_XlnzZ8_30000,"[(0.005, 10.0)]",['Motorboat_speedboat'],['youtu.be/4Nks_XlnzZ8']
4NvCgDa8j1Q_1000,"[(2.807, 9.635)]",['Mediumengine(midfrequency)'],['youtu.be/4NvCgDa8j1Q']
4O81oGSr_FY_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/4O81oGSr_FY']
4Ohdo55ZEVM_10000,"[(0.0, 8.997)]",['Mediumengine(midfrequency)'],['youtu.be/4Ohdo55ZEVM']
4PH89NYVKIU_90000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/4PH89NYVKIU']
4PHOSSf0Svc_0,"[(0.0, 5.015)]",['Railroadcar_trainwagon'],['youtu.be/4PHOSSf0Svc']
4PLzeJOXeN0_18000,"[(0.0, 9.887)]",['Racecar_autoracing'],['youtu.be/4PLzeJOXeN0']
4Pls7iXVXLU_190000,"[(2.325, 4.138), (5.463, 5.877), (6.411, 7.028), (7.314, 7.645)]","['Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/4Pls7iXVXLU']
4QHewmbVH_U_30000,"[(9.449, 9.717)]",['Tiresqueal'],['youtu.be/4QHewmbVH_U']
4QNi56aqabk_100000,"[(0.0, 10.0)]",['Lightengine(highfrequency)'],['youtu.be/4QNi56aqabk']
4RaC0Ko2d6k_380000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/4RaC0Ko2d6k']
4SBnagBBpkQ_40000,"[(0.0, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/4SBnagBBpkQ']
4TQzd0lB8IQ_30000,"[(5.154, 5.726)]",['Caralarm'],['youtu.be/4TQzd0lB8IQ']
4UDx5dBBiXY_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/4UDx5dBBiXY']
4UPa1U8glyU_440000,"[(0.0, 3.469), (8.254, 10.0)]","['Helicopter', 'Helicopter']",['youtu.be/4UPa1U8glyU']
4UV-rwB_WXA_10000,"[(0.0, 10.0), (0.0, 10.0)]","['Motorcycle', 'Tiresqueal']",['youtu.be/4UV-rwB_WXA']
4UlU2QwLnN8_10000,"[(0.116, 0.96)]",['Airhorn_truckhorn'],['youtu.be/4UlU2QwLnN8']
4VFwhAoqLPY_30000,"[(9.33, 10.0)]",['Airbrake'],['youtu.be/4VFwhAoqLPY']
4VJRyGdM3yI_30000,"[(0.867, 4.124)]",['Carpassingby'],['youtu.be/4VJRyGdM3yI']
4W95grYH1Xk_50000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/4W95grYH1Xk']
4WPPDbrtlG0_30000,"[(0.0, 10.0), (8.691, 10.0)]","['Mediumengine(midfrequency)', 'Vehiclehorn_carhorn_honking']",['youtu.be/4WPPDbrtlG0']
4WYCm68DN6A_130000,"[(2.386, 2.559), (4.598, 4.693), (6.094, 6.717), (7.465, 7.528), (9.102, 9.22)]","['Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/4WYCm68DN6A']
4WnznIBEJTQ_30000,"[(2.023, 2.146)]",['Airhorn_truckhorn'],['youtu.be/4WnznIBEJTQ']
4X0orCE6tvI_30000,"[(5.503, 5.824)]",['Airbrake'],['youtu.be/4X0orCE6tvI']
